Event,Site,Date,UTCTime,White,Black,WhiteElo,BlackElo,Result
Rated Bullet game,https://lichess.org/oB3hZTBs,2020.03.12,20:05:41,JoustAnja,waltalgg,1819,1827,0-1
Rated Bullet game,https://lichess.org/McmbmaZO,2020.03.12,20:03:17,waltalgg,ValyJowi,1833,1816,0-1
Rated Bullet game,https://lichess.org/t2otEbqL,2020.03.12,20:01:03,waltalgg,TastyNugget,1827,1844,1-0
Rated Bullet game,https://lichess.org/dLGFmp45,2020.03.12,14:08:51,waltalgg,DrLuckyMonty,1833,1799,0-1
Rated Bullet game,https://lichess.org/Gu1StSvH,2020.03.12,14:06:50,waltalgg,Mel87,1828,1769,1-0
Rated Bullet game,https://lichess.org/VQxJ7hhe,2020.03.12,14:04:30,giovaniemerson,waltalgg,1710,1824,0-1
Rated Bullet game,https://lichess.org/rsRrRErg,2020.03.12,14:02:35,proofbycontradiction,waltalgg,1761,1831,1-0
Rated Bullet game,https://lichess.org/pyihNC9q,2020.03.12,14:00:48,Rishat89,waltalgg,1840,1825,0-1
Rated Bullet game,https://lichess.org/U9hOz0OM,2020.03.12,13:58:55,kd7easymoneysniper,waltalgg,1877,1824,1/2-1/2
Rated Bullet game,https://lichess.org/ROejxWxK,2020.03.12,13:56:16,waltalgg,High-7,1829,1841,0-1
Rated Bullet game,https://lichess.org/qMFufDDX,2020.03.12,13:54:56,waltalgg,kuz-basss,1824,1769,1-0
Rated Bullet game,https://lichess.org/eo1J7LiW,2020.03.12,13:52:51,Megaburguer,waltalgg,1725,1820,0-1
Rated Bullet game,https://lichess.org/SDBYTUkC,2020.03.12,13:50:54,waltalgg,catanico,1814,1822,1-0
Rated Bullet game,https://lichess.org/LbyRzSf4,2020.03.12,13:49:01,waltalgg,IkerDaRogue,1821,1784,0-1
Rated Blitz game,https://lichess.org/7ilc58pu,2020.03.11,20:44:45,Orcun1993,waltalgg,1787,1807,1-0
Rated Blitz game,https://lichess.org/qIxPAyMY,2020.03.11,20:39:12,ded2011,waltalgg,1878,1812,1-0
Rated Blitz game,https://lichess.org/o7YtO5az,2020.03.11,20:32:06,hightempo,waltalgg,1729,1807,0-1
Rated Bullet game,https://lichess.org/1qArzxiS,2020.03.11,10:30:50,waltalgg,yigit4884,1815,1807,1-0
Rated Bullet game,https://lichess.org/7HOXTgGD,2020.03.11,10:28:46,waltalgg,EduardoBoosted,1820,1824,0-1
Rated Bullet game,https://lichess.org/6tj0e0gN,2020.03.11,06:55:52,J-C-S,waltalgg,1813,1826,1-0
Rated Bullet game,https://lichess.org/hQpXOOaM,2020.03.11,06:53:38,waltalgg,antoniof96,1821,1810,1-0
Rated Blitz game,https://lichess.org/qyHcMG2H,2020.03.11,06:45:04,waquery,waltalgg,1771,1813,1-0
Rated Bullet game,https://lichess.org/bgnVz2rM,2020.03.11,06:44:02,waltalgg,Birdsfly,1827,1815,0-1
Rated Bullet game,https://lichess.org/wXKlrODC,2020.03.10,18:42:48,waltalgg,n_l_colas,1832,1856,0-1
Rated Bullet game,https://lichess.org/UZvAfDBR,2020.03.10,18:36:02,fbkon,waltalgg,1811,1826,0-1
Rated Bullet game,https://lichess.org/GI5OcJUv,2020.03.10,18:34:13,omer2005,waltalgg,1823,1820,0-1
Rated Bullet game,https://lichess.org/82MgODOP,2020.03.10,18:31:54,waltalgg,HappyLarry,1819,1931,1/2-1/2
Rated Bullet game,https://lichess.org/oNute2XL,2020.03.10,18:30:42,waltalgg,EmirAydemir,1813,1797,1-0
Rated Bullet game,https://lichess.org/zRsep2uU,2020.03.10,18:29:52,Obi_himself,waltalgg,1805,1819,1-0
Rated Bullet game,https://lichess.org/c5pgpRal,2020.03.10,18:27:45,ddmannion,waltalgg,1766,1814,0-1
Rated Bullet game,https://lichess.org/BWzGmSSW,2020.03.10,18:25:38,waltalgg,cortou44,1807,1847,1-0
Rated Blitz game,https://lichess.org/IOnZ2dBv,2020.03.10,18:16:40,waltalgg,BorisPavlenin,1808,1811,1-0
Rated Blitz game,https://lichess.org/KUuSSwBs,2020.03.10,18:09:01,waltalgg,Bartii,1808,1801,1/2-1/2
Rated Bullet game,https://lichess.org/gDN9dLZR,2020.03.10,08:07:30,Pelstein,waltalgg,1772,1814,1-0
Rated Bullet game,https://lichess.org/DH9hWmEt,2020.03.10,08:05:04,N3urok0n,waltalgg,1897,1807,0-1
Rated Bullet game,https://lichess.org/6zYiU7Pl,2020.03.10,08:02:45,Emekov,waltalgg,1802,1801,0-1
Rated Blitz game,https://lichess.org/SvA4pp15,2020.03.10,07:58:32,waltalgg,underestimate00,1814,1756,0-1
Rated Blitz game,https://lichess.org/7Lo2cSBy,2020.03.10,07:49:43,davidovich_vitaliy,waltalgg,1854,1807,0-1
Rated Bullet game,https://lichess.org/o7osZOKd,2020.03.09,11:41:19,Allosergo,waltalgg,1807,1806,1-0
Rated Bullet game,https://lichess.org/iPEln1Jt,2020.03.09,11:38:56,waltalgg,Jurisdictionpapa,1811,1869,0-1
Rated Bullet game,https://lichess.org/kROkXFrC,2020.03.09,11:36:36,waltalgg,Estebandi-2,1816,1832,0-1
Rated Bullet game,https://lichess.org/dM5jPdTc,2020.03.09,11:34:20,waltalgg,GreenPatzer,1817,1805,1/2-1/2
Rated Bullet game,https://lichess.org/NmqJRs5C,2020.03.09,11:32:59,IwillFindMyWay,waltalgg,1825,1811,0-1
Rated Bullet game,https://lichess.org/711FXzKh,2020.03.09,11:31:02,Lancaster,waltalgg,1921,1803,0-1
Rated Blitz game,https://lichess.org/6zr51Ytg,2020.03.09,11:30:18,waltalgg,Wilges,1812,1866,0-1
Rated Blitz game,https://lichess.org/96NWD4rM,2020.03.09,11:24:01,waltalgg,sdgmklg,1817,1872,0-1
Rated Blitz game,https://lichess.org/SMQhHirh,2020.03.09,11:18:22,waltalgg,Nursultan95,1811,1838,1-0
Rated Blitz game,https://lichess.org/ZlwIhPqM,2020.03.09,11:12:42,Nursultan95,waltalgg,1832,1816,1-0
Rated Blitz game,https://lichess.org/tai3tCgH,2020.03.09,06:35:24,waltalgg,sdgmklg,1821,1888,0-1
Rated Blitz game,https://lichess.org/UvGCGgWT,2020.03.08,20:57:46,Art_house,waltalgg,1853,1826,1-0
Rated Blitz game,https://lichess.org/XhO7L0GD,2020.03.08,20:47:22,JackFr,waltalgg,1817,1820,0-1
Rated Blitz game,https://lichess.org/Om7WTkfy,2020.03.08,20:44:39,waltalgg,mati44,1814,1831,1-0
Rated Blitz game,https://lichess.org/YvYmv1W1,2020.03.08,20:40:35,Dolomieu,waltalgg,1775,1809,0-1
Rated Blitz game,https://lichess.org/MW2Vixkd,2020.03.08,14:27:40,nosediver,waltalgg,1770,1803,0-1
Rated Blitz game,https://lichess.org/KJ7yPw4G,2020.03.08,14:22:05,waltalgg,abdag58,1798,1730,1-0
Rated Bullet game,https://lichess.org/Qn5x5K3H,2020.03.07,14:45:16,Eubage,waltalgg,1838,1796,0-1
Rated Bullet game,https://lichess.org/2n5lz6g9,2020.03.07,14:43:59,waltalgg,TRiddle,1791,1783,1-0
Rated Bullet game,https://lichess.org/ChoSJupQ,2020.03.07,14:20:31,himanscience,waltalgg,1805,1784,0-1
Rated Bullet game,https://lichess.org/GG6khiWe,2020.03.07,14:18:24,waltalgg,Winter_Den,1780,1664,1-0
Rated Bullet game,https://lichess.org/sxZAph9z,2020.03.07,14:17:27,hey-guys90,waltalgg,1842,1785,1-0
Rated Bullet game,https://lichess.org/e3rdocXb,2020.03.07,14:15:12,jvgille,waltalgg,1779,1791,1-0
Rated Bullet game,https://lichess.org/8Ap6qyRL,2020.03.07,13:52:03,waltalgg,tamponkafa,1786,1760,1-0
Rated Bullet game,https://lichess.org/awHLkTaN,2020.03.07,13:49:30,waltalgg,KnightTareq,1780,1795,1-0
Rated Bullet game,https://lichess.org/WI6YDrws,2020.03.07,13:47:04,waltalgg,Uncentarior,1783,1905,0-1
Rated Bullet game,https://lichess.org/dJI7tUf0,2020.03.07,13:45:57,huitxhuit,waltalgg,1786,1777,0-1
Rated Bullet game,https://lichess.org/trXgHFAj,2020.03.07,13:44:15,Behzod999,waltalgg,1779,1771,0-1
Rated Bullet game,https://lichess.org/sU7kDPFC,2020.03.07,13:42:00,waltalgg,Cristianotucci,1777,1759,0-1
Rated Bullet game,https://lichess.org/UtGTCEnf,2020.03.07,13:39:58,Proxava,waltalgg,1890,1769,0-1
Rated Bullet game,https://lichess.org/TU9KMz0Z,2020.03.07,13:38:00,waltalgg,UJ8,1775,1786,0-1
Rated Bullet game,https://lichess.org/0rFxPXad,2020.03.07,13:23:18,waltalgg,Black_Clover13,1781,1778,0-1
Rated Bullet game,https://lichess.org/KKzEQZ7z,2020.03.07,13:20:42,meqvena,waltalgg,1797,1774,0-1
Rated Bullet game,https://lichess.org/OAvagyzt,2020.03.07,13:18:37,dfrezell,waltalgg,1820,1767,0-1
Rated Blitz game,https://lichess.org/S6FhQIDh,2020.03.07,08:10:41,waltalgg,BedirhanZonguldak,1804,1802,0-1
Rated Blitz game,https://lichess.org/Hkz3ro4X,2020.03.07,08:01:19,oldbky,waltalgg,1768,1799,0-1
Rated Blitz game,https://lichess.org/YS6DlX5j,2020.03.07,04:55:15,waltalgg,marvin2709,1805,1781,0-1
Rated Blitz game,https://lichess.org/fzW9qtRe,2020.03.05,14:27:28,waltalgg,ElnaBogordo,1811,1765,0-1
Rated Bullet game,https://lichess.org/owPI1Yat,2020.03.04,20:10:31,KiwiBond,waltalgg,1840,1772,1-0
Rated Bullet game,https://lichess.org/BVQXpVwa,2020.03.04,20:08:10,waltalgg,Strahd999,1768,1690,1-0
Rated Bullet game,https://lichess.org/eTi8lgHL,2020.03.04,20:05:46,ledada88,waltalgg,1770,1762,0-1
Rated Bullet game,https://lichess.org/HYap3Py3,2020.03.04,19:59:34,beefhead500,waltalgg,1732,1768,1-0
Rated Bullet game,https://lichess.org/3eDDJJ3b,2020.03.04,19:56:39,SnoopyDooper,waltalgg,1715,1774,1-0
Rated Bullet game,https://lichess.org/EKxSNis0,2020.03.04,19:55:02,waltalgg,ethanrider,1780,1779,0-1
Rated Bullet game,https://lichess.org/WTw86nBj,2020.03.04,19:51:41,waltalgg,SergeyManakov,1780,1797,1/2-1/2
Rated Bullet game,https://lichess.org/FwTifWNb,2020.03.04,19:50:26,Casper_92,waltalgg,1798,1774,0-1
Rated Bullet game,https://lichess.org/O5l8f2bB,2020.03.04,19:47:57,Bruce1639,waltalgg,1694,1769,0-1
Rated Bullet game,https://lichess.org/gMeMVAXd,2020.03.04,19:46:45,waltalgg,Raammmyyy,1764,1734,1-0
Rated Bullet game,https://lichess.org/xt0nNsew,2020.03.04,17:36:09,waltalgg,cris-_-emer666,1770,1752,0-1
Rated Bullet game,https://lichess.org/Po7RoIJs,2020.03.04,17:34:43,garbugpillil,waltalgg,1782,1775,1-0
Rated Blitz game,https://lichess.org/138Jcv2t,2020.03.04,16:04:03,waltalgg,ggerdz,1817,1836,0-1
Rated Blitz game,https://lichess.org/WvRVizHY,2020.03.04,15:26:54,mertmeric07,waltalgg,1834,1822,1-0
Rated Blitz game,https://lichess.org/WuylDXAo,2020.03.04,14:38:15,NEO24,waltalgg,1846,1828,1-0
Rated Blitz game,https://lichess.org/CA3CDcdQ,2020.03.04,14:30:41,nero48,waltalgg,1728,1823,0-1
Rated Blitz game,https://lichess.org/zVZ8qs95,2020.03.04,14:22:01,waltalgg,Pramod_Knight,1830,1786,0-1
Rated Blitz game,https://lichess.org/ygtQwhZo,2020.03.04,11:51:56,waltalgg,nasserbousselsal,1835,1869,0-1
Rated Blitz game,https://lichess.org/a7RQzWit,2020.03.04,11:48:53,pichusgambit,waltalgg,1812,1829,0-1
Rated Blitz game,https://lichess.org/iEEZwreE,2020.03.03,16:42:21,waltalgg,marnow,1835,1804,0-1
Rated Blitz game,https://lichess.org/sIjWtKvV,2020.03.03,16:37:08,DaniilDetkov,waltalgg,1849,1835,1/2-1/2
Rated Blitz game,https://lichess.org/dM3HAVeo,2020.03.03,16:34:37,waltalgg,Jrmota,1829,1837,1-0
Rated Bullet game,https://lichess.org/94iY8iIS,2020.03.03,14:17:23,mandat,waltalgg,1761,1781,1-0
Rated Bullet game,https://lichess.org/bXiBBq8T,2020.03.03,14:15:02,waltalgg,CHIGOAT,1787,1780,0-1
Rated Bullet game,https://lichess.org/26AkPYDB,2020.03.03,14:12:38,waltalgg,AlistairM,1792,1824,0-1
Rated Bullet game,https://lichess.org/6hCIrjz6,2020.03.03,12:59:30,ibranev,waltalgg,1777,1787,0-1
Rated Blitz game,https://lichess.org/ngGc7rhj,2020.03.02,12:04:45,waltalgg,okkchess,1835,1826,0-1
Rated Bullet game,https://lichess.org/4SrzyZOh,2020.03.01,17:14:15,waltalgg,jorge95,1793,1751,0-1
Rated Bullet game,https://lichess.org/fr6OqEfK,2020.03.01,17:12:34,Mlody87pl,waltalgg,1731,1788,0-1
Rated Bullet game,https://lichess.org/txXOOmWm,2020.03.01,17:10:26,georgeth24,waltalgg,1751,1783,0-1
Rated Bullet game,https://lichess.org/LAqFe08u,2020.03.01,17:08:48,waltalgg,FishyPawn,1777,1775,1-0
Rated Bullet game,https://lichess.org/zoqLHTFk,2020.03.01,17:06:34,ahmadhamada,waltalgg,1762,1771,0-1
Rated Bullet game,https://lichess.org/LeFTqSVu,2020.03.01,17:04:25,waltalgg,Dr_Lector,1777,1786,0-1
Rated Bullet game,https://lichess.org/ZihJUqGt,2020.03.01,17:02:25,bbrr,waltalgg,1635,1773,0-1
Rated Bullet game,https://lichess.org/TcM9nI3r,2020.03.01,17:00:18,TheBigMango,waltalgg,1782,1767,0-1
Rated Blitz game,https://lichess.org/sADLk4xI,2020.03.01,12:29:01,waltalgg,chess4038,1829,1842,1-0
Rated Blitz game,https://lichess.org/gmVNBljJ,2020.03.01,12:19:32,waltalgg,simenbe,1822,1868,1-0
Rated Bullet game,https://lichess.org/xftSnH7x,2020.03.01,09:35:50,KURUCUWORKS,waltalgg,1789,1772,1-0
Rated Bullet game,https://lichess.org/t10T11HH,2020.03.01,09:32:59,waltalgg,Dag_archer,1778,1789,0-1
Rated Bullet game,https://lichess.org/rl7icEVO,2020.03.01,09:30:37,Dag_archer,waltalgg,1790,1778,1/2-1/2
Rated Bullet game,https://lichess.org/6Ap7OTjj,2020.03.01,09:28:27,waltalgg,monstaber,1772,1776,1-0
Rated Bullet game,https://lichess.org/YpiRnU82,2020.03.01,09:27:23,AlpTheStinging,waltalgg,1783,1766,0-1
Rated Bullet game,https://lichess.org/bmoqH0uM,2020.03.01,09:25:24,waltalgg,princegeorgekutty,1762,1644,1-0
Rated Bullet game,https://lichess.org/5UkUoPs2,2020.03.01,09:23:05,Oluwayelu2,waltalgg,1778,1756,0-1
Rated Bullet game,https://lichess.org/4m1Q3LTK,2020.03.01,09:21:08,waltalgg,Akhileshrockskerala,1761,1749,0-1
Rated Bullet game,https://lichess.org/Y8kISkMh,2020.03.01,09:18:54,waltalgg,merhad,1767,1760,0-1
Rated Bullet game,https://lichess.org/ABS0a8x4,2020.03.01,09:16:43,dertdertdert,waltalgg,1757,1762,0-1
Rated Bullet game,https://lichess.org/Iu8VKDzO,2020.03.01,09:15:14,waltalgg,pechkin2018,1756,1716,1-0
Rated Bullet game,https://lichess.org/DpOHIHDr,2020.03.01,09:14:35,waltalgg,splass,1762,1783,0-1
Rated Bullet game,https://lichess.org/Srd8SPf2,2020.03.01,09:12:24,MaxKarlErnstPlanck,waltalgg,1748,1768,1-0
Rated Bullet game,https://lichess.org/c6q314G1,2020.03.01,09:09:57,Cfrkrby,waltalgg,1732,1762,0-1
Rated Bullet game,https://lichess.org/4Lv5w1be,2020.03.01,09:07:59,waltalgg,sharifi66,1768,1762,0-1
Rated Bullet game,https://lichess.org/Ungjlvz5,2020.02.29,14:06:34,oVen1980,waltalgg,1786,1774,1-0
Rated Bullet game,https://lichess.org/UNA9Xktj,2020.02.29,14:04:05,gaussdos,waltalgg,1746,1768,0-1
Rated Blitz game,https://lichess.org/a85DQ7jR,2020.02.28,20:05:48,waltalgg,Sergio09,1827,1852,0-1
Rated Blitz game,https://lichess.org/PzbkmuB3,2020.02.28,04:28:05,ohyeahman1234,waltalgg,1850,1827,1/2-1/2
Rated Blitz game,https://lichess.org/jJB1hKAW,2020.02.27,20:06:31,waltalgg,Yuriy64,1832,1855,0-1
Rated Blitz game,https://lichess.org/bVHOpbFc,2020.02.27,20:00:44,waltalgg,MaxlPredador,1827,1772,1-0
Rated Blitz game,https://lichess.org/05Osi4DP,2020.02.27,19:52:04,mathijskossen,waltalgg,1827,1833,1-0
Rated Blitz game,https://lichess.org/szoMEOg1,2020.02.26,13:46:11,hugo80,waltalgg,1865,1838,1-0
Rated Blitz game,https://lichess.org/uCZ6CBrs,2020.02.26,13:39:06,waltalgg,Mostramus,1832,1828,1-0
Rated Blitz game,https://lichess.org/cHnaHJ6Z,2020.02.26,12:24:52,Lesterandres1985,waltalgg,1941,1836,1-0
Rated Blitz game,https://lichess.org/Yr4gOnFG,2020.02.26,12:15:39,waltalgg,shikamaro99,1828,1970,1-0
Rated Blitz game,https://lichess.org/QBq5K29Y,2020.02.26,12:07:58,Niyaz8,waltalgg,1777,1823,0-1
Rated Blitz game,https://lichess.org/HKMdbiRo,2020.02.24,19:22:22,waltalgg,HANI_KHALEEL82,1818,1761,1-0
Rated Blitz game,https://lichess.org/w5MwsFmR,2020.02.24,19:01:58,hugopapi,waltalgg,1821,1812,0-1
Rated Blitz game,https://lichess.org/ATR5vILU,2020.02.24,16:01:12,waltalgg,jaya_seelan,1816,1897,0-1
Rated Blitz game,https://lichess.org/qyTG5zQw,2020.02.24,06:03:54,Pramod_Knight,waltalgg,1744,1811,0-1
Rated Blitz game,https://lichess.org/J49HfxxH,2020.02.23,20:45:45,waltalgg,lufuno,1817,1815,0-1
Rated Blitz game,https://lichess.org/KlVj7Hz0,2020.02.23,15:46:00,LutforRahman,waltalgg,1761,1824,1-0
Rated Blitz game,https://lichess.org/ilu6L3qa,2020.02.23,15:37:08,waltalgg,Drapsag,1829,1838,0-1
Rated Blitz game,https://lichess.org/4WAyLZ16,2020.02.23,12:47:36,Mukesh19,waltalgg,1834,1835,1-0
Rated Blitz game,https://lichess.org/eH2EQABy,2020.02.23,12:41:43,waltalgg,TAREQ6,1830,1749,1-0
Rated Blitz game,https://lichess.org/yAzYEwaY,2020.02.23,12:40:26,waltalgg,alicalx,1823,1875,1-0
Rated Blitz game,https://lichess.org/Wz1F9Keg,2020.02.23,12:35:32,xeqanioSmanov,waltalgg,1683,1820,0-1
Rated Bullet game,https://lichess.org/XE4VBAX2,2020.02.22,07:59:31,waltalgg,yuvib15,1774,1784,0-1
Rated Bullet game,https://lichess.org/d7x2YvJR,2020.02.22,07:57:16,shaxmatist001,waltalgg,1794,1768,0-1
Rated Bullet game,https://lichess.org/tMexYXeV,2020.02.22,07:56:22,waltalgg,manackoul,1773,1768,0-1
Rated Bullet game,https://lichess.org/Ndom4mkb,2020.02.22,07:53:50,Victor1989,waltalgg,1647,1769,0-1
Rated Rapid game,https://lichess.org/aFk6hMJw,2020.02.21,18:56:46,eyadmfayyumi,waltalgg,1810,1848,1-0
Rated Rapid game,https://lichess.org/EqCYotMf,2020.02.21,18:50:58,G_arrow,waltalgg,1835,1841,0-1
Rated Bullet game,https://lichess.org/QLFYhqrZ,2020.02.21,13:46:16,waltalgg,eslam112,1775,1777,0-1
Rated Bullet game,https://lichess.org/eqpJB0m1,2020.02.21,13:45:12,waltalgg,SleepingTiger2023,1781,1798,0-1
Rated Bullet game,https://lichess.org/ico3SoKY,2020.02.21,13:43:29,ChRo84,waltalgg,1812,1786,1-0
Rated Bullet game,https://lichess.org/0kBWiBO0,2020.02.21,13:29:54,waltalgg,Gigab78,1791,1836,0-1
Rated Bullet game,https://lichess.org/U8ms7gCX,2020.02.21,13:29:09,waltalgg,eslam112,1797,1768,0-1
Rated Bullet game,https://lichess.org/ARsFVHW6,2020.02.21,13:27:03,Sly972,waltalgg,1770,1791,0-1
Rated Bullet game,https://lichess.org/WJknWeDU,2020.02.21,13:25:33,Kennyhow,waltalgg,1849,1796,1-0
Rated Bullet game,https://lichess.org/14yxb9eQ,2020.02.20,16:08:17,waltalgg,Nathanatos,1802,1793,0-1
Rated Bullet game,https://lichess.org/I3fYOWrK,2020.02.20,16:07:30,waltalgg,Runie,1808,1805,0-1
Rated Bullet game,https://lichess.org/ZT5JaJ7U,2020.02.20,16:05:09,sr_mirrashed,waltalgg,1772,1814,1-0
Rated Bullet game,https://lichess.org/Z9mP5PoZ,2020.02.20,16:03:09,atmattbenn,waltalgg,1843,1808,0-1
Rated Bullet game,https://lichess.org/70qKebsJ,2020.02.20,16:01:30,waltalgg,LeviMVP,1813,1854,0-1
Rated Bullet game,https://lichess.org/fEUot9C8,2020.02.20,16:00:50,Bet153,waltalgg,1840,1807,0-1
Rated Rapid game,https://lichess.org/gtzpNeJI,2020.02.19,19:13:58,waltalgg,danmalis,1847,1879,0-1
Rated Rapid game,https://lichess.org/JohKQDgf,2020.02.19,18:59:51,khunly,waltalgg,1833,1840,0-1
Rated Rapid game,https://lichess.org/ZLd5jx2q,2020.02.19,18:52:57,waltalgg,Lepotyk,1836,1705,1-0
Rated Blitz game,https://lichess.org/U15akWXZ,2020.02.19,14:39:24,Sarmatwater,waltalgg,1826,1825,1-0
Rated Blitz game,https://lichess.org/ScbFc8AC,2020.02.19,14:38:19,waltalgg,wolf80,1831,1816,0-1
Rated Blitz game,https://lichess.org/8mkoo9qZ,2020.02.19,07:31:17,waltalgg,TheGeneralist,1836,1897,0-1
Rated Blitz game,https://lichess.org/8tObqTeq,2020.02.19,07:25:09,waltalgg,davidvoc,1831,1789,1-0
Rated Blitz game,https://lichess.org/rQPhFHSm,2020.02.19,07:17:27,BillForster,waltalgg,1849,1836,1-0
Rated Blitz game,https://lichess.org/ZrvmbUhs,2020.02.19,07:12:38,ABO_ZAIN,waltalgg,1990,1840,1-0
Rated Blitz game,https://lichess.org/UQLtPQfG,2020.02.19,07:09:11,waltalgg,kerfid,1836,1681,1-0
Rated Blitz game,https://lichess.org/f5RVhsKv,2020.02.19,07:03:22,Thruster,waltalgg,1826,1842,1-0
Rated Blitz game,https://lichess.org/o4Y7c1vj,2020.02.19,07:01:11,rasskaza89,waltalgg,1823,1836,0-1
Rated Blitz game,https://lichess.org/rQvjM9jh,2020.02.19,06:54:01,DrvFrankenstein,waltalgg,1695,1833,0-1
Rated Blitz game,https://lichess.org/XOuKqX5x,2020.02.19,03:42:32,waltalgg,Den4ik0203,1839,1796,0-1
Rated Blitz game,https://lichess.org/6KAS7zNT,2020.02.19,03:37:49,waltalgg,stasmix,1832,1916,1-0
Rated Rapid game,https://lichess.org/FDgkUlZL,2020.02.18,19:42:27,waltalgg,ankas1,1844,1766,0-1
Rated Rapid game,https://lichess.org/BdeBah2n,2020.02.18,19:31:51,waltalgg,Alper-Arslan01,1839,1738,1-0
Rated Blitz game,https://lichess.org/cF9j0TIK,2020.02.18,19:20:53,KomodoB,waltalgg,1777,1838,1-0
Rated Blitz game,https://lichess.org/NWeE7U9X,2020.02.18,19:18:11,waltalgg,ruka5,1831,1922,1-0
Rated Bullet game,https://lichess.org/ByeMs9dm,2020.02.18,17:30:40,ConstantReminder,waltalgg,1849,1812,1-0
Rated Bullet game,https://lichess.org/ytuIMl2j,2020.02.18,17:29:27,Tuzex89,waltalgg,1734,1819,1-0
Rated Bullet game,https://lichess.org/CahVISEO,2020.02.18,17:27:18,waltalgg,Vezir-iAzam,1813,1853,1-0
Rated Bullet game,https://lichess.org/jOSRh4jQ,2020.02.18,17:25:43,Phantomsweepteil,waltalgg,1818,1818,1-0
Rated Bullet game,https://lichess.org/mfJqF2g0,2020.02.18,17:23:42,waltalgg,Kalinovski,1811,1917,1-0
Rated Bullet game,https://lichess.org/0XhriHnW,2020.02.18,17:21:35,fluehlingslolle,waltalgg,1809,1805,0-1
Rated Bullet game,https://lichess.org/8mbLGTYE,2020.02.18,17:20:14,waltalgg,UdoMacha,1813,1631,0-1
Rated Bullet game,https://lichess.org/Gap4lTLN,2020.02.18,17:18:02,waltalgg,randyleahy,1807,1823,1-0
Rated Bullet game,https://lichess.org/D2ukDrln,2020.02.18,13:55:07,Stokesey,waltalgg,1826,1813,1-0
Rated Bullet game,https://lichess.org/3BPWnsxq,2020.02.18,13:52:01,TheAdvocate,waltalgg,1815,1807,0-1
Rated Blitz game,https://lichess.org/d3Jzw7Do,2020.02.17,17:49:36,ratmanx,waltalgg,1825,1837,1-0
Rated Blitz game,https://lichess.org/zxQxZotZ,2020.02.17,17:40:51,waltalgg,VIPT,1830,1842,1-0
Rated Bullet game,https://lichess.org/DFT5ENND,2020.02.16,13:52:09,waltalgg,MAH19,1812,1812,0-1
Rated Bullet game,https://lichess.org/5ZW02pGE,2020.02.16,13:49:47,Arashmn,waltalgg,1835,1818,1-0
Rated Bullet game,https://lichess.org/jQS3kjEY,2020.02.16,13:47:33,IlikeMinecraft,waltalgg,1770,1813,0-1
Rated Bullet game,https://lichess.org/1VGNafrd,2020.02.16,13:45:19,waltalgg,Sergey-Grqikyan,1807,1797,1-0
Rated Bullet game,https://lichess.org/MWuZWYAH,2020.02.16,13:43:11,waltalgg,Unanima,1804,1651,1-0
Rated Bullet game,https://lichess.org/6KODHCKx,2020.02.16,13:41:50,riquinhorichard,waltalgg,1799,1798,0-1
Rated Blitz game,https://lichess.org/yclM6YRY,2020.02.16,06:09:20,mirem67,waltalgg,1744,1832,1/2-1/2
Rated Blitz game,https://lichess.org/sqj9qgwy,2020.02.15,15:06:18,MilkyWay747,waltalgg,1847,1837,1-0
Rated Blitz game,https://lichess.org/QkpMtbjZ,2020.02.15,15:04:25,waltalgg,Alvarobra,1832,1816,1-0
Rated Blitz game,https://lichess.org/dIZ1NiSt,2020.02.15,06:41:06,waltalgg,zaid-edwar,1837,1836,0-1
Rated Blitz game,https://lichess.org/CQdi1sPD,2020.02.15,06:39:52,JonnathanSaldias,waltalgg,1818,1832,0-1
Rated Blitz game,https://lichess.org/y9MhJ7iY,2020.02.15,06:34:07,waltalgg,Fizuli55,1837,1845,0-1
Rated Bullet game,https://lichess.org/fqWXzBxS,2020.02.14,19:40:02,yudi_batara01,waltalgg,1854,1803,1-0
Rated Bullet game,https://lichess.org/jUD6vvj3,2020.02.14,19:37:45,waltalgg,Capablancasky,1796,1850,1-0
Rated Bullet game,https://lichess.org/XlDHuBSC,2020.02.14,19:35:31,waltalgg,sekac89,1801,1817,0-1
Rated Bullet game,https://lichess.org/Iepe9Bwc,2020.02.14,19:33:18,sergimbjr,waltalgg,1773,1796,0-1
Rated Bullet game,https://lichess.org/Ro4wXckV,2020.02.14,19:31:44,waltalgg,Girondo,1802,1789,0-1
