Event,Site,Date,UTCTime,White,Black,WhiteElo,BlackElo,Result
Rated Bullet game,https://lichess.org/FcWOZVpz,2021.06.04,00:03:01,Oliverw-w,dargon_e,998,967,1-0
Rated Bullet game,https://lichess.org/IxUvCvDt,2021.06.03,23:59:03,FredyGB,Oliverw-w,940,1005,1-0
Rated Bullet game,https://lichess.org/XhHDqyPl,2021.06.03,23:54:17,Oliverw-w,AQLAMACANIM,997,1090,1-0
Rated Bullet game,https://lichess.org/OLzIf0Cw,2021.06.03,23:52:03,Oliverw-w,fkaret55,1003,1047,0-1
Rated Blitz game,https://lichess.org/nMUEevNl,2021.06.03,18:02:02,Oliverw-w,chessdevta,1060,1155,1-0
Rated Blitz game,https://lichess.org/8T2ukzN0,2021.06.02,22:59:15,dylkylla,Oliverw-w,953,1056,0-1
Rated Blitz game,https://lichess.org/fdDx3ppo,2021.06.02,16:30:56,Old_Henry,Oliverw-w,1015,1063,1-0
Casual Blitz game,https://lichess.org/dO2ShUfg,2021.06.02,16:14:45,Oliverw-w,Sofochkkka,1063,808,0-1
Casual Blitz game,https://lichess.org/8mUwZkAT,2021.06.02,16:05:04,Oliverw-w,Sofochkkka,1063,808,1-0
Casual Blitz game,https://lichess.org/sgDHkzOx,2021.06.02,15:45:59,Oliverw-w,Sofochkkka,1063,822,1-0
Rated Rapid game,https://lichess.org/Vr0Jj2eq,2021.06.02,11:57:21,Laverick,Oliverw-w,1257,1281,1-0
Rated Bullet game,https://lichess.org/RVFIVGDf,2021.06.02,11:55:11,Oliverw-w,i77ness,1007,1057,0-1
Rated Bullet game,https://lichess.org/QGJ53Roq,2021.06.02,11:52:34,vengu,Oliverw-w,1013,1013,1-0
Rated Rapid game,https://lichess.org/fSnDeqDz,2021.06.02,10:06:30,Oliverw-w,TheOddEvil,1268,1239,1-0
Rated Blitz game,https://lichess.org/9KStPnJn,2021.06.01,20:15:00,Oliverw-w,TiWi1000,1070,1039,0-1
Rated Blitz game,https://lichess.org/wWZ6oZkM,2021.06.01,20:09:48,EmirhanKa,Oliverw-w,1158,1075,1-0
Rated Blitz game,https://lichess.org/EWHhN7ig,2021.06.01,20:00:09,Ariadne20,Oliverw-w,1125,1081,1-0
Rated Rapid game,https://lichess.org/oAOHPpEV,2021.06.01,19:48:21,Oliverw-w,alf1,1254,1242,1-0
Rated Blitz game,https://lichess.org/hkCQ6Tfd,2021.06.01,14:32:30,frkndnc,Oliverw-w,1108,1088,1-0
Rated Bullet game,https://lichess.org/9DqPcuQ3,2021.06.01,14:30:03,Oliverw-w,Ana_Geneva,1018,1096,0-1
Rated Bullet game,https://lichess.org/Z4p064mP,2021.06.01,14:27:44,Oliverw-w,Gloomy202,1024,1016,0-1
Rated Bullet game,https://lichess.org/2TXv34Ft,2021.06.01,14:25:17,alharris,Oliverw-w,1070,1017,0-1
Rated Rapid game,https://lichess.org/vjlPimCa,2021.06.01,14:17:04,SlyGuySays,Oliverw-w,1248,1268,1-0
Rated Rapid game,https://lichess.org/fI5V1Nw2,2021.06.01,08:50:28,Oliverw-w,Spawn1986GER,1252,1263,1-0
Rated Blitz game,https://lichess.org/X4FdWsL4,2021.05.31,22:07:58,gus422,Oliverw-w,1044,1082,0-1
Rated Rapid game,https://lichess.org/UY9ZtRCv,2021.05.31,21:52:22,Oliverw-w,Vova_Juravlev,1235,1244,1-0
Rated Rapid game,https://lichess.org/45LRmv64,2021.05.31,21:38:46,Oliverw-w,crazyxglutenfree,1220,1161,1-0
Rated Rapid game,https://lichess.org/ahUDZXy6,2021.05.31,21:22:13,ldehond,Oliverw-w,1291,1234,1-0
Rated Rapid game,https://lichess.org/1hv8yCCp,2021.05.31,21:10:37,Oliverw-w,Osmeo,1247,1353,0-1
Rated Rapid game,https://lichess.org/GjjJs8zm,2021.05.31,19:43:34,FunkyBunker,Oliverw-w,1250,1266,1-0
Rated Bullet game,https://lichess.org/wsRagLXa,2021.05.31,15:41:05,Prurie,Oliverw-w,992,1011,0-1
Rated Bullet game,https://lichess.org/dF04X2EM,2021.05.31,15:08:19,Oliverw-w,Sots_R,1018,934,0-1
Rated Bullet game,https://lichess.org/fq9lvNPV,2021.05.31,15:05:49,Oliverw-w,Alki3000,1023,1038,0-1
Rated Blitz game,https://lichess.org/Ss5JtVL5,2021.05.31,09:08:45,kikosuf,Oliverw-w,1033,1075,0-1
Rated Bullet game,https://lichess.org/9BlnY6bJ,2021.05.31,07:41:40,Oliverw-w,Giordx,1017,1058,1-0
Rated Rapid game,https://lichess.org/xC2olop9,2021.05.30,10:33:53,ramchandra786,Oliverw-w,1214,1247,0-1
Rated Rapid game,https://lichess.org/QQESrehx,2021.05.30,10:27:34,Oliverw-w,ramchandra786,1226,1219,1-0
Rated Rapid game,https://lichess.org/oEPsBKjY,2021.05.30,10:16:03,ramchandra786,Oliverw-w,1213,1249,1-0
Rated Rapid game,https://lichess.org/4Y7iiNcx,2021.05.30,10:02:05,Oliverw-w,Claudio1597,1248,1263,1/2-1/2
Rated Rapid game,https://lichess.org/uY2RC30x,2021.05.30,09:45:44,AlosnoIleal,Oliverw-w,1148,1228,0-1
Rated Bullet game,https://lichess.org/EeXsXkE0,2021.05.30,09:20:08,Oliverw-w,RobertoBatttini,1012,969,1-0
Rated Bullet game,https://lichess.org/6nBPeWAx,2021.05.30,09:17:06,Oliverw-w,HilalAk,1006,1021,1-0
Rated Bullet game,https://lichess.org/17CRd0fl,2021.05.30,09:11:54,j0sh_nth,Oliverw-w,1057,999,0-1
Rated Bullet game,https://lichess.org/9vF6J8mB,2021.05.30,08:17:43,Nartan_eryigit,Oliverw-w,943,1006,1-0
Rated Bullet game,https://lichess.org/iURSQXrx,2021.05.30,08:15:20,promuyumneyim,Oliverw-w,952,1012,1-0
Rated Bullet game,https://lichess.org/l6ftYuXs,2021.05.30,08:13:17,Oliverw-w,ciaffa,1008,904,1-0
Rated Bullet game,https://lichess.org/1FWtkVJa,2021.05.30,08:11:04,robi23,Oliverw-w,965,1003,0-1
Rated Bullet game,https://lichess.org/43LPth9g,2021.05.30,08:09:00,Oliverw-w,Tikedo,998,941,1-0
Rated Bullet game,https://lichess.org/Phij3d0q,2021.05.29,23:09:59,Oliverw-w,biBi27,992,993,1-0
Rated Bullet game,https://lichess.org/1JZL30yg,2021.05.29,23:07:33,MadPatter,Oliverw-w,876,988,0-1
Rated Bullet game,https://lichess.org/5RcabTTy,2021.05.29,23:05:01,Oliverw-w,HydroLobster,995,913,0-1
Rated Bullet game,https://lichess.org/BqH4R2T2,2021.05.29,23:02:47,cj1093,Oliverw-w,1090,999,1-0
Rated Bullet game,https://lichess.org/MrlNXtkv,2021.05.29,22:55:40,Venturi01,Oliverw-w,978,994,0-1
Rated Bullet game,https://lichess.org/oCqCDAgV,2021.05.29,22:53:47,Oliverw-w,Masondolor,1000,996,0-1
Rated Bullet game,https://lichess.org/GLzqC3XZ,2021.05.29,22:51:32,Oliverw-w,samBC,994,992,1-0
Rated Bullet game,https://lichess.org/kH5YIekc,2021.05.29,22:49:22,HTHT,Oliverw-w,1111,998,1-0
Rated Rapid game,https://lichess.org/9PYKZ7zr,2021.05.29,22:34:13,Oliverw-w,Cletano,1196,1244,1-0
Rated Rapid game,https://lichess.org/af0pNV0d,2021.05.29,22:29:29,Oliverw-w,newdayr1sing,1165,1169,1-0
Rated Rapid game,https://lichess.org/uRp83M4x,2021.05.29,22:18:49,Radekpw77,Oliverw-w,1117,1134,0-1
Rated Rapid game,https://lichess.org/jJaMovkX,2021.05.29,22:05:48,SiRxTATERx,Oliverw-w,1161,1168,1-0
Rated Rapid game,https://lichess.org/K2u511St,2021.05.29,21:57:26,Oliverw-w,Aniket_Jadhavkar,1203,1207,0-1
Rated Rapid game,https://lichess.org/FS6OmEWC,2021.05.29,17:33:30,STaRDoGG,Oliverw-w,1281,1239,1-0
Rated Rapid game,https://lichess.org/dl4xYKc1,2021.05.29,17:23:21,Oliverw-w,Danster5,1192,1173,1-0
Rated Blitz game,https://lichess.org/CaYGrAOo,2021.05.29,16:17:11,Oliverw-w,underdog218,1071,944,1-0
Rated Blitz game,https://lichess.org/1dzpGQ5B,2021.05.29,16:08:06,underdog218,Oliverw-w,947,1066,0-1
Rated Blitz game,https://lichess.org/U1F6kbjD,2021.05.29,15:55:33,Oliverw-w,Dasabhi,1060,989,1-0
Rated Blitz game,https://lichess.org/2zj5oKTR,2021.05.29,15:51:25,erikal69,Oliverw-w,1061,1052,0-1
Rated Blitz game,https://lichess.org/l7aBVhq0,2021.05.29,15:37:17,maarceeliinhoo,Oliverw-w,985,1053,1/2-1/2
Rated Blitz game,https://lichess.org/nWftwNG3,2021.05.29,15:20:22,Merlin4U,Oliverw-w,1084,1045,0-1
Rated Blitz game,https://lichess.org/LLh0ITUO,2021.05.29,15:08:32,Oliverw-w,Raghumanda,1037,1036,1-0
Rated Blitz game,https://lichess.org/FrpC78g4,2021.05.29,15:05:25,Oliverw-w,anosehole,1027,1104,1-0
Rated Blitz game,https://lichess.org/vg2LHljv,2021.05.29,14:53:23,Azten,Oliverw-w,1121,1033,1-0
Casual Blitz game,https://lichess.org/uxOPmjKt,2021.05.29,10:32:14,Oliverw-w,Sofochkkka,1033,1500,1-0
Casual Blitz game,https://lichess.org/Zi55UxsL,2021.05.29,10:22:26,Sofochkkka,Oliverw-w,1500,1033,0-1
Casual Blitz game,https://lichess.org/KLfDqJCB,2021.05.29,10:15:37,Oliverw-w,Sofochkkka,1033,1500,0-1
Rated Bullet game,https://lichess.org/mBgCAMCU,2021.05.29,08:26:54,Justinolthoff,Oliverw-w,962,992,0-1
Rated Bullet game,https://lichess.org/JBuV96Ez,2021.05.29,08:26:02,Oliverw-w,Justinolthoff,987,968,1-0
Rated Bullet game,https://lichess.org/HON36kAe,2021.05.29,08:23:38,lyzwamarcin,Oliverw-w,917,982,0-1
Rated Bullet game,https://lichess.org/91lRNhQl,2021.05.29,08:21:06,Oliverw-w,kentacdiz,978,905,1-0
Rated Bullet game,https://lichess.org/U5gSBjFo,2021.05.29,08:18:47,Oliverw-w,lance0,970,1056,1-0
Rated Bullet game,https://lichess.org/zbKpJDeJ,2021.05.29,08:13:46,Oliverw-w,pgfx,976,965,0-1
Rated Bullet game,https://lichess.org/1k86NmSd,2021.05.29,08:11:21,priorprior,Oliverw-w,1052,981,1-0
Rated Bullet game,https://lichess.org/tXgYtI4b,2021.05.29,08:08:31,nandkk05,Oliverw-w,977,975,0-1
Rated Bullet game,https://lichess.org/DuZIWRZU,2021.05.29,08:06:07,Oliverw-w,Zaac_warrior,981,939,0-1
Rated Blitz game,https://lichess.org/APOGR3E5,2021.05.28,16:32:43,Oliverw-w,Vikril,1040,1091,0-1
Rated Blitz game,https://lichess.org/q1h3SMwn,2021.05.28,16:18:09,Old_Henry,Oliverw-w,1038,1040,1/2-1/2
Casual Blitz game,https://lichess.org/flzdBdHB,2021.05.28,16:08:38,Oliverw-w,waltalgg,1040,1913,0-1
Casual Blitz game,https://lichess.org/8BNmbD3U,2021.05.28,16:00:03,waltalgg,Oliverw-w,1913,1040,1-0
Rated Blitz game,https://lichess.org/y0lFhIvj,2021.05.28,15:51:37,Oliverw-w,Maklos,1031,1045,1-0
Rated Blitz game,https://lichess.org/od54i2q8,2021.05.28,15:40:59,Frederico_Grando,Oliverw-w,1019,1031,1/2-1/2
Rated Blitz game,https://lichess.org/ReZKG0Jh,2021.05.28,09:13:14,ahmedMahmood,Oliverw-w,1042,1040,1-0
Rated Blitz game,https://lichess.org/ZOKfErwr,2021.05.28,09:06:23,SuaveFanKangaroo,Oliverw-w,1091,1048,1-0
Rated Blitz game,https://lichess.org/9ViuWzx7,2021.05.28,08:53:47,GURPSmaster,Oliverw-w,1058,1057,1-0
Rated Blitz game,https://lichess.org/QuMSv8dN,2021.05.28,08:46:22,Oliverw-w,Tabriz07,1064,1151,0-1
Rated Blitz game,https://lichess.org/0Vnl54oo,2021.05.28,08:39:53,Oliverw-w,B-2_43,1075,1057,0-1
Rated Blitz game,https://lichess.org/s96jRSxp,2021.05.28,08:28:49,Oliverw-w,Selim1994,1083,1146,0-1
Rated Blitz game,https://lichess.org/svHmVdwx,2021.05.28,08:20:05,Oliverw-w,FlorianStrauch,1094,1094,0-1
Rated Bullet game,https://lichess.org/ljgYFhzI,2021.05.28,08:16:35,Nweathers15,Oliverw-w,968,976,0-1
Rated Bullet game,https://lichess.org/oJxP4lUu,2021.05.28,08:14:28,sixpackk,Oliverw-w,967,970,0-1
Rated Bullet game,https://lichess.org/VNYKStAC,2021.05.28,08:12:26,sashakir7,Oliverw-w,924,965,0-1
Rated Bullet game,https://lichess.org/MsNDNbhB,2021.05.28,08:10:05,Oliverw-w,sashakir7,971,917,0-1
Rated Bullet game,https://lichess.org/AEgQSek5,2021.05.28,08:07:38,Oliverw-w,knoxjago,965,1034,1-0
Rated Bullet game,https://lichess.org/zs1BwhTy,2021.05.28,08:05:32,AnandAmide,Oliverw-w,938,959,0-1
Rated Bullet game,https://lichess.org/wfJ9CDfV,2021.05.28,08:03:11,Oliverw-w,vlrka,955,846,1-0
Rated Bullet game,https://lichess.org/OnLTZZnS,2021.05.28,07:59:42,Rajdeep97,Oliverw-w,838,951,0-1
Rated Bullet game,https://lichess.org/jQfK1aqc,2021.05.28,07:55:35,Oliverw-w,nelg22,946,888,1-0
Rated Bullet game,https://lichess.org/eHO8Z6d3,2021.05.28,07:53:01,tyrion_elliot,Oliverw-w,1011,951,1-0
Rated Bullet game,https://lichess.org/mvMgIdWE,2021.05.28,07:50:13,creditorr,Oliverw-w,957,945,0-1
Rated Bullet game,https://lichess.org/HMolqMBQ,2021.05.28,07:34:07,Oliverw-w,b5b,939,924,1-0
Rated Bullet game,https://lichess.org/pe4EEWvk,2021.05.28,04:22:17,Oliverw-w,nuKs,945,960,0-1
Rated Bullet game,https://lichess.org/vH59ltDc,2021.05.28,04:19:59,nuKs,Oliverw-w,954,951,1-0
Rated Bullet game,https://lichess.org/n1770jnt,2021.05.28,04:18:11,Oliverw-w,rachessh,955,1062,0-1
Rated Bullet game,https://lichess.org/ZZcxq6a7,2021.05.28,04:17:15,Devjain-13_14,Oliverw-w,849,962,1-0
Rated Bullet game,https://lichess.org/WCqU1pHl,2021.05.28,04:15:15,Oliverw-w,Haoba,967,989,0-1
Rated Bullet game,https://lichess.org/UYq6dpow,2021.05.28,04:13:45,Stas_Lug,Oliverw-w,949,973,1-0
Rated Bullet game,https://lichess.org/BBikNL4p,2021.05.28,04:11:28,Oliverw-w,ilkerefe9,979,998,0-1
Rated Bullet game,https://lichess.org/2RQ9WPyl,2021.05.27,20:56:59,Oliverw-w,TomParsley,973,958,1-0
Rated Bullet game,https://lichess.org/rhsp6ay5,2021.05.27,20:54:49,haneyj,Oliverw-w,1006,978,1-0
Rated Bullet game,https://lichess.org/bShalyq3,2021.05.27,20:52:32,Serzh4nt,Oliverw-w,1059,983,1-0
Rated Bullet game,https://lichess.org/lI8p5U9e,2021.05.27,20:50:13,Oliverw-w,berkay2002,988,1047,0-1
Rated Bullet game,https://lichess.org/kmiBA2Z0,2021.05.27,20:48:40,Oliverw-w,lvkaz,994,972,0-1
Rated Bullet game,https://lichess.org/Eknx9hwO,2021.05.27,20:46:22,S1rJamesBlackKnight,Oliverw-w,857,990,0-1
Rated Bullet game,https://lichess.org/R5JXi7CO,2021.05.27,20:45:17,Oliverw-w,bambu571,987,834,1-0
Rated Bullet game,https://lichess.org/PP59N6F1,2021.05.27,20:42:40,LarcoF,Oliverw-w,969,993,1-0
Rated Bullet game,https://lichess.org/4ieJ6GO6,2021.05.27,20:40:15,niconobi,Oliverw-w,954,999,1-0
Rated Blitz game,https://lichess.org/ZoW6Cnks,2021.05.27,17:04:37,Oliverw-w,aspide26,1103,1129,0-1
Rated Blitz game,https://lichess.org/S7g05a3P,2021.05.27,16:54:29,snabbachess31,Oliverw-w,1124,1114,1-0
Rated Blitz game,https://lichess.org/RBoN3Cyd,2021.05.27,16:49:02,Oliverw-w,snabbachess31,1126,1118,0-1
Rated Blitz game,https://lichess.org/8ffDmNwT,2021.05.27,16:47:16,snabbachess31,Oliverw-w,1124,1113,0-1
Rated Blitz game,https://lichess.org/6tn6HcxC,2021.05.27,16:37:13,Oliverw-w,oranjcrush,1104,1004,1-0
Rated Bullet game,https://lichess.org/okU9Pyue,2021.05.27,16:35:02,Oliverw-w,Vojtek,1003,1085,0-1
Rated Bullet game,https://lichess.org/z1J5gsdV,2021.05.27,16:33:05,Carbociline,Oliverw-w,1040,1009,1-0
Rated Bullet game,https://lichess.org/2oyxJjzf,2021.05.27,16:30:46,Anup_123,Oliverw-w,1099,1013,1-0
Rated Bullet game,https://lichess.org/ku7NaCOp,2021.05.27,16:28:37,Oliverw-w,Ggs13,1020,925,0-1
Rated Bullet game,https://lichess.org/aUq3L6wH,2021.05.27,16:28:12,Oliverw-w,MattCooper,1016,898,1-0
Rated Bullet game,https://lichess.org/frjPZ7pC,2021.05.27,16:26:09,lunabec,Oliverw-w,975,1023,1-0
Rated Bullet game,https://lichess.org/w9N053NM,2021.05.27,16:23:31,Dracyuela,Oliverw-w,1009,1017,0-1
Rated Bullet game,https://lichess.org/BJLzAIpB,2021.05.26,21:01:57,Oliverw-w,djave,1022,1030,0-1
Rated Bullet game,https://lichess.org/Y4rpehQJ,2021.05.26,20:59:26,Oliverw-w,yagyGG,1027,1072,0-1
Rated Bullet game,https://lichess.org/KTvQ03Ub,2021.05.26,20:56:54,Kushal_7-das,Oliverw-w,1086,1032,1-0
Rated Bullet game,https://lichess.org/Vv8ifoW6,2021.05.26,20:54:19,Oliverw-w,Edudsp24,1038,1061,0-1
Rated Bullet game,https://lichess.org/Gq6qKP9b,2021.05.26,20:51:51,Oliverw-w,ahmetmalik,1032,1013,1-0
Rated Bullet game,https://lichess.org/NtQrzhgZ,2021.05.26,20:48:49,lec27,Oliverw-w,1025,1026,0-1
Rated Bullet game,https://lichess.org/5LKxh2DH,2021.05.26,20:46:34,Benthebest,Oliverw-w,1043,1020,0-1
Rated Bullet game,https://lichess.org/sTeKuzoh,2021.05.26,20:43:18,Oliverw-w,Lugebeutel,1013,1070,1-0
Rated Bullet game,https://lichess.org/EcT1b0iN,2021.05.26,20:39:58,Oliverw-w,Aikichess,1020,995,0-1
Rated Bullet game,https://lichess.org/eFevNrQZ,2021.05.26,20:37:46,mask17,Oliverw-w,980,1014,0-1
Rated Bullet game,https://lichess.org/RiWlBcXW,2021.05.26,20:35:21,MATHEUSPROPL,Oliverw-w,1024,1020,1-0
Rated Bullet game,https://lichess.org/0MNHDF4Y,2021.05.26,20:33:11,prit718,Oliverw-w,915,1016,0-1
Rated Bullet game,https://lichess.org/WugMFmpc,2021.05.26,20:31:36,Oliverw-w,Fabrizio_Barbieri,1010,994,1-0
Rated Bullet game,https://lichess.org/pbr6YIhv,2021.05.26,20:29:16,classicjet3,Oliverw-w,1003,1016,1-0
Rated Bullet game,https://lichess.org/btON8SkM,2021.05.26,20:27:39,Oliverw-w,seany_face,1021,1076,0-1
Rated Bullet game,https://lichess.org/77E6isox,2021.05.26,20:25:23,Oliverw-w,Hector_820,1026,1091,0-1
Rated Bullet game,https://lichess.org/k9CS2gDn,2021.05.26,16:10:46,Stone4000,Oliverw-w,1058,1019,0-1
Rated Bullet game,https://lichess.org/8JEFcPUs,2021.05.26,16:09:16,lukemurray,Oliverw-w,1060,1024,1-0
Rated Bullet game,https://lichess.org/Z72OaxnC,2021.05.26,16:07:30,PBJChess,Oliverw-w,995,1031,1-0
Rated Bullet game,https://lichess.org/qRlOZgQZ,2021.05.26,16:05:11,Oliverw-w,PBJChess,1025,1001,1-0
Rated Bullet game,https://lichess.org/k7BJekQ2,2021.05.26,16:03:49,Hexden,Oliverw-w,904,1033,1-0
Rated Bullet game,https://lichess.org/Vl5DJHy7,2021.05.26,16:01:49,Oliverw-w,d909,1027,1033,1-0
Rated Bullet game,https://lichess.org/8GJQUZ3T,2021.05.26,15:59:47,Oliverw-w,transduna,1033,1017,0-1
Rated Bullet game,https://lichess.org/dW4cGDlz,2021.05.26,15:57:32,Oliverw-w,chessnans,1038,1061,0-1
Rated Bullet game,https://lichess.org/3S6r8CrG,2021.05.26,15:55:33,chessnans,Oliverw-w,1067,1032,0-1
Rated Bullet game,https://lichess.org/yCTcwkSJ,2021.05.26,15:53:25,AndreasO1,Oliverw-w,891,1028,0-1
Rated Bullet game,https://lichess.org/f4AU6FkZ,2021.05.26,15:51:23,Oliverw-w,armedt,1022,1016,1-0
Rated Bullet game,https://lichess.org/p3IDO6rE,2021.05.26,15:49:14,Oliverw-w,Aanjaney1,1017,977,1-0
Rated Bullet game,https://lichess.org/WmJw25ri,2021.05.26,15:46:49,Oliverw-w,ArwenEvenstar,1022,1063,0-1
Rated Bullet game,https://lichess.org/bd2S3K69,2021.05.26,14:18:34,Himanshu_08,Oliverw-w,1007,1028,1-0
Rated Bullet game,https://lichess.org/gjb3sPRp,2021.05.26,14:16:16,Maverick70,Oliverw-w,1008,1034,1-0
Rated Bullet game,https://lichess.org/vlmaozFn,2021.05.26,14:14:37,Oliverw-w,Maverick70,1041,1002,0-1
Rated Bullet game,https://lichess.org/8w29WDSz,2021.05.26,14:12:16,Maverick70,Oliverw-w,995,1047,1-0
Rated Bullet game,https://lichess.org/vOodiUuF,2021.05.26,14:09:59,Oliverw-w,Maverick70,1042,1000,1-0
Rated Bullet game,https://lichess.org/KWhhL9MS,2021.05.26,14:09:28,Maverick70,Oliverw-w,994,1049,1-0
Rated Bullet game,https://lichess.org/B70BfHVT,2021.05.26,14:08:13,Oliverw-w,Maverick70,1043,999,1-0
Rated Bullet game,https://lichess.org/hjVmCrI3,2021.05.26,14:05:44,gurunath,Oliverw-w,1027,1038,0-1
Rated Bullet game,https://lichess.org/FQfoNiJj,2021.05.26,14:03:29,DZV87,Oliverw-w,1091,1043,1-0
Rated Bullet game,https://lichess.org/gPQII8NO,2021.05.26,14:02:41,Duar_Te,Oliverw-w,994,1038,0-1
Rated Bullet game,https://lichess.org/TIuSvXh8,2021.05.26,14:00:52,Oliverw-w,Antoman,1031,1091,1-0
Rated Bullet game,https://lichess.org/65SyJUU3,2021.05.26,13:58:44,Oliverw-w,Drumdancer,1025,1025,1-0
Rated Blitz game,https://lichess.org/fP94ktdP,2021.05.26,13:56:29,Oliverw-w,Harry75,1117,1119,0-1
Rated Blitz game,https://lichess.org/ByR9KRoP,2021.05.26,13:41:45,Yegorr,Oliverw-w,1221,1126,1-0
Rated Blitz game,https://lichess.org/m5KTDTWh,2021.05.26,13:31:44,Oliverw-w,Budnikov,1137,1187,0-1
Rated Blitz game,https://lichess.org/YRvqmmmZ,2021.05.26,13:26:11,c__chess,Oliverw-w,1163,1151,1-0
Rated Blitz game,https://lichess.org/tGFEFOla,2021.05.26,11:58:28,Oliverw-w,MCB12,1164,1201,0-1
Rated Blitz game,https://lichess.org/6rZpHKPs,2021.05.26,11:54:55,bombenhansi,Oliverw-w,1232,1176,1-0
Rated Blitz game,https://lichess.org/eqW5pzqs,2021.05.26,11:49:12,sureshpsapabap,Oliverw-w,1199,1192,1-0
Rated Blitz game,https://lichess.org/e4LVNL9Q,2021.05.26,11:35:48,Akanyildiz,Oliverw-w,1218,1207,1-0
Rated Blitz game,https://lichess.org/Nv1aZ4wQ,2021.05.26,11:33:30,Oliverw-w,swatantrachakraborty,1188,1229,1-0
Rated Blitz game,https://lichess.org/3pHoPnFg,2021.05.26,11:24:20,Oliverw-w,mertix,1205,1213,0-1
Rated Blitz game,https://lichess.org/OZTWguLN,2021.05.26,11:14:47,Aayush_Kute_8x8,Oliverw-w,1250,1223,1-0
Rated Blitz game,https://lichess.org/Wo0YbkgE,2021.05.26,11:06:32,igortudor,Oliverw-w,1286,1240,1-0
Casual Correspondence game,https://lichess.org/RuoXbtBw,2021.05.26,10:59:25,Oliverw-w,lichess AI level 4,1500,?,0-1
Casual Correspondence game,https://lichess.org/8jxjQwKt,2021.05.26,07:04:11,Oliverw-w,lichess AI level 4,1500,?,0-1
Rated Bullet game,https://lichess.org/ZlZjiEDv,2021.05.25,11:08:33,Oliverw-w,Shubhi_Tiwari08,1019,1016,1-0
Rated Bullet game,https://lichess.org/mdjy7kC9,2021.05.25,11:07:23,Oliverw-w,Broowe,1026,965,0-1
Rated Bullet game,https://lichess.org/DpFVwRtW,2021.05.25,11:05:33,Oliverw-w,RUTSTER,1032,1023,0-1
Rated Bullet game,https://lichess.org/DQAd46k4,2021.05.25,11:03:08,darek199817,Oliverw-w,959,1027,0-1
Casual Correspondence game,https://lichess.org/vUm8ez07,2021.05.25,10:48:17,lichess AI level 4,Oliverw-w,?,1500,1-0
Casual Correspondence game,https://lichess.org/syo57ZbP,2021.05.25,10:40:12,Oliverw-w,lichess AI level 4,1500,?,0-1
Casual Classical game,https://lichess.org/FjRxJiSV,2021.05.24,13:05:28,Sofochkkka,Oliverw-w,1500,1500,0-1
Casual Classical game,https://lichess.org/uqXAwRMc,2021.05.24,12:44:12,Oliverw-w,Sofochkkka,1500,1500,0-1
Casual Classical game,https://lichess.org/4aYqTYmn,2021.05.24,12:36:20,Sofochkkka,Oliverw-w,1500,1500,0-1
Rated Bullet game,https://lichess.org/H1Ujlw42,2021.05.24,12:31:11,Oliverw-w,teelocks,1020,1083,1-0
Rated Bullet game,https://lichess.org/ybmIDsXm,2021.05.24,12:27:23,eraishwaryagupta,Oliverw-w,1060,1025,1-0
Rated Bullet game,https://lichess.org/t6KXl3J2,2021.05.24,12:25:31,Oliverw-w,viviwa,1030,1084,0-1
Rated Bullet game,https://lichess.org/gpA1XV8a,2021.05.24,12:23:30,madmaxchess_za,Oliverw-w,1013,1024,0-1
Rated Bullet game,https://lichess.org/pkUObXij,2021.05.24,12:21:31,isolationisthegift,Oliverw-w,1053,1030,1-0
Rated Bullet game,https://lichess.org/jrzotdRM,2021.05.24,12:19:05,Oliverw-w,timtimfairy,1025,973,1-0
Rated Bullet game,https://lichess.org/rHQSe09I,2021.05.24,12:17:15,NekoGeko,Oliverw-w,1073,1018,0-1
Rated Bullet game,https://lichess.org/zEHTBxjH,2021.05.24,12:14:54,Oliverw-w,pawnboi123,1012,1010,1-0
Rated Bullet game,https://lichess.org/zxWQU8z0,2021.05.24,12:13:27,K_O_F,Oliverw-w,1060,1017,1-0
Rated Bullet game,https://lichess.org/bHIBQ1r7,2021.05.24,12:13:04,AKCV,Oliverw-w,1031,1023,1-0
Rated Bullet game,https://lichess.org/sN4rCCic,2021.05.24,12:10:53,Oliverw-w,AKCV,1016,1086,1-0
Rated Bullet game,https://lichess.org/5lf24Ncg,2021.05.24,10:44:40,Adeetheyaa0307,Oliverw-w,1001,1011,0-1
Casual Classical game,https://lichess.org/ZJQCbixY,2021.05.24,09:05:44,Oliverw-w,ELENyy,1500,1476,1-0
Rated Bullet game,https://lichess.org/VdF5HR6V,2021.05.24,09:03:19,Oliverw-w,BigBambi,1005,1021,1-0
Rated Bullet game,https://lichess.org/iIAToIwP,2021.05.24,08:18:11,Hamza_ramzi,Oliverw-w,1011,999,0-1
Rated Bullet game,https://lichess.org/vBbCS2C5,2021.05.24,08:17:39,Oliverw-w,RedPandaX,1006,897,0-1
Rated Bullet game,https://lichess.org/X4xVkjKL,2021.05.24,08:15:45,Hamza_ramzi,Oliverw-w,1017,1000,0-1
Rated Bullet game,https://lichess.org/608L5AFL,2021.05.24,08:13:25,Apohazem,Oliverw-w,1005,1006,1-0
Rated Bullet game,https://lichess.org/oBmlWREb,2021.05.24,08:06:39,Oliverw-w,Qubilqe,1000,989,1-0
Rated Bullet game,https://lichess.org/9B6cNJG5,2021.05.24,08:04:32,Oliverw-w,Greevius,1006,981,0-1
